Student ID,Question ID,Correct,Difficulty,Discrimination,Guessing Probability,Concept
83,46,0,2.5,2.5,0.25,Linked List
83,69,1,1.5,1.5,0.25,Linked List
83,33,0,2.5,2.5,0.25,Linked List
83,273,0,1.5,1.5,0.25,Graph
83,111,0,1.5,2.5,0.25,Queue
83,149,1,2.5,2.5,0.25,Tree
83,26,0,2.5,2.5,0.25,Linked List
83,118,0,1.5,1.5,0.25,Queue
83,143,0,2.5,2.5,0.25,Tree
83,296,1,0.5,0.5,0.27,Graph
83,213,1,1.5,1.5,0.25,Tree
83,72,1,1.5,2.5,0.25,Stack
83,297,0,1.5,1.5,0.25,Graph
83,39,0,2.5,2.5,0.25,Linked List
83,15,0,1.5,1.5,0.25,Array
83,142,0,1.5,2.5,0.25,Tree
83,1,0,0.5,1.5,0.25,Array
83,275,0,2.5,2.5,0.2,Graph
83,53,1,0.5,0.5,0.25,Linked List
83,12,0,1.5,1.5,0.25,Array
83,279,0,0.5,0.5,0.27,Graph
84,251,1,0.5,0.5,0.27,Graph
84,149,0,2.5,2.5,0.25,Tree
84,13,1,0.5,0.5,0.25,Array
84,284,0,1.5,1.5,0.25,Graph
84,230,0,0.5,0.5,0.27,Graph
84,253,1,2.5,2.5,0.2,Graph
84,231,1,0.5,0.5,0.27,Graph
84,5,0,2.5,2.5,0.25,Array
84,76,0,2.5,2.5,0.25,Stack
84,299,0,1.5,1.5,0.25,Graph
84,207,0,1.5,1.5,0.25,Tree
84,13,0,0.5,0.5,0.25,Array
84,143,0,2.5,2.5,0.25,Tree
84,109,1,0.5,0.5,0.25,Queue
84,192,1,1.5,2.5,0.25,Tree
84,166,1,2.5,2.5,0.25,Tree
84,111,0,1.5,2.5,0.25,Queue
84,230,1,0.5,0.5,0.27,Graph
84,207,1,1.5,1.5,0.25,Tree
84,56,0,2.5,2.5,0.25,Linked List
84,264,0,1.5,1.5,0.25,Graph
84,196,0,2.5,2.5,0.2,Tree
84,127,1,0.5,0.5,0.25,Queue
84,287,0,1.5,1.5,0.25,Graph
84,80,0,2.5,2.5,0.25,Stack
84,87,1,1.5,2.5,0.25,Stack
84,114,1,2.5,2.5,0.25,Queue
84,52,0,2.5,2.5,0.25,Linked List
84,118,1,1.5,1.5,0.25,Queue
84,91,0,2.5,2.5,0.25,Stack
85,74,0,2.5,2.5,0.25,Stack
85,269,0,2.5,2.5,0.2,Graph
85,131,0,0.5,0.5,0.25,Tree
85,52,0,2.5,2.5,0.25,Linked List
85,186,1,1.5,2.5,0.25,Tree
85,41,0,2.5,2.5,0.25,Linked List
85,59,0,2.5,2.5,0.25,Linked List
85,45,0,0.5,0.5,0.25,Linked List
85,115,1,0.5,0.5,0.25,Queue
85,197,0,1.5,2.5,0.25,Tree
85,21,0,1.5,2.5,0.25,Linked List
85,186,0,1.5,2.5,0.25,Tree
85,237,0,0.5,0.5,0.27,Graph
85,196,1,2.5,2.5,0.2,Tree
85,118,0,1.5,1.5,0.25,Queue
85,11,0,0.5,0.5,0.25,Array
85,87,0,1.5,2.5,0.25,Stack
85,69,0,1.5,1.5,0.25,Linked List
85,248,1,0.5,0.5,0.27,Graph
85,173,1,1.5,1.5,0.25,Tree
85,287,0,1.5,1.5,0.25,Graph
85,205,0,1.5,1.5,0.25,Tree
85,242,1,0.5,0.5,0.27,Graph
85,18,0,2.5,2.5,0.25,Array
85,191,0,2.5,2.5,0.2,Tree
85,156,0,1.5,2.5,0.25,Tree
85,161,1,1.5,1.5,0.25,Tree
85,62,0,1.5,2.5,0.25,Linked List
85,249,1,0.5,0.5,0.27,Graph
85,92,1,1.5,2.5,0.25,Stack
86,292,0,0.5,0.5,0.27,Graph
86,185,0,2.5,2.5,0.25,Tree
86,216,1,1.5,1.5,0.25,Tree
86,193,1,1.5,2.5,0.25,Tree
86,183,0,1.5,2.5,0.25,Tree
86,28,0,1.5,1.5,0.25,Linked List
86,147,1,2.5,2.5,0.25,Tree
86,246,0,1.5,1.5,0.25,Graph
86,188,0,1.5,2.5,0.25,Tree
86,29,0,1.5,2.5,0.25,Linked List
86,224,1,0.5,0.5,0.27,Graph
86,200,0,1.5,1.5,0.25,Tree
86,17,1,1.5,2.5,0.25,Array
86,26,0,2.5,2.5,0.25,Linked List
86,181,0,2.5,2.5,0.25,Tree
86,156,1,1.5,2.5,0.25,Tree
86,102,1,0.5,0.5,0.25,Queue
86,126,0,1.5,1.5,0.25,Queue
86,190,0,1.5,1.5,0.25,Tree
86,241,0,1.5,1.5,0.25,Graph
86,148,0,2.5,2.5,0.25,Tree
86,211,1,1.5,1.5,0.25,Tree
86,167,0,2.5,2.5,0.25,Tree
86,196,0,2.5,2.5,0.2,Tree
86,113,0,2.5,2.5,0.25,Queue
86,6,0,1.5,1.5,0.25,Array
86,103,0,1.5,2.5,0.25,Queue
86,54,0,2.5,2.5,0.25,Linked List
86,194,0,2.5,2.5,0.2,Tree
86,131,1,0.5,0.5,0.25,Tree
87,63,0,2.5,2.5,0.25,Linked List
87,24,0,1.5,2.5,0.25,Linked List
87,14,0,1.5,1.5,0.25,Array
87,100,0,1.5,2.5,0.25,Queue
87,259,1,1.5,1.5,0.25,Graph
87,32,0,2.5,2.5,0.25,Linked List
87,53,0,0.5,0.5,0.25,Linked List
87,209,0,1.5,1.5,0.25,Tree
87,6,0,1.5,1.5,0.25,Array
87,136,1,0.5,0.5,0.25,Tree
87,274,0,2.5,2.5,0.2,Graph
87,192,1,1.5,2.5,0.25,Tree
87,20,0,1.5,1.5,0.25,Array
87,23,1,2.5,2.5,0.25,Linked List
87,179,0,2.5,2.5,0.25,Tree
87,20,1,1.5,1.5,0.25,Array
87,243,0,1.5,1.5,0.25,Graph
87,139,0,2.5,2.5,0.25,Tree
87,108,0,1.5,2.5,0.25,Queue
87,162,0,2.5,2.5,0.25,Tree
87,21,1,1.5,2.5,0.25,Linked List
87,25,0,2.5,2.5,0.25,Linked List
87,74,0,2.5,2.5,0.25,Stack
87,186,1,1.5,2.5,0.25,Tree
87,301,0,1.5,1.5,0.25,Graph
87,55,1,2.5,2.5,0.25,Linked List
87,184,0,2.5,2.5,0.2,Tree
87,174,0,1.5,1.5,0.25,Tree
87,142,0,1.5,2.5,0.25,Tree
87,110,0,2.5,2.5,0.25,Queue
88,165,0,1.5,2.5,0.25,Tree
88,52,0,2.5,2.5,0.25,Linked List
88,92,0,1.5,2.5,0.25,Stack
88,93,1,1.5,1.5,0.25,Stack
88,164,0,2.5,2.5,0.25,Tree
88,192,0,1.5,2.5,0.25,Tree
88,88,1,2.5,2.5,0.25,Stack
88,150,0,2.5,2.5,0.25,Tree
88,20,0,1.5,1.5,0.25,Array
88,73,1,2.5,2.5,0.25,Stack
88,171,0,1.5,1.5,0.25,Tree
88,128,0,2.5,2.5,0.25,Queue
88,214,1,1.5,1.5,0.25,Tree
88,43,0,1.5,2.5,0.25,Linked List
88,241,0,1.5,1.5,0.25,Graph
88,202,0,1.5,1.5,0.25,Tree
88,100,1,1.5,2.5,0.25,Queue
88,184,1,2.5,2.5,0.2,Tree
88,99,1,1.5,2.5,0.25,Stack
88,13,1,0.5,0.5,0.25,Array
88,150,1,2.5,2.5,0.25,Tree
88,31,1,1.5,2.5,0.25,Linked List
88,277,1,1.5,1.5,0.25,Graph
88,231,1,0.5,0.5,0.27,Graph
88,173,0,1.5,1.5,0.25,Tree
88,265,0,2.5,2.5,0.2,Graph
88,249,0,0.5,0.5,0.27,Graph
88,220,1,2.5,2.5,0.2,Tree
88,107,0,2.5,2.5,0.25,Queue
88,84,0,2.5,2.5,0.25,Stack
89,223,0,2.5,2.5,0.2,Tree
89,288,0,0.5,0.5,0.27,Graph
89,158,0,2.5,2.5,0.25,Tree
89,48,0,0.5,0.5,0.25,Linked List
89,238,1,0.5,0.5,0.27,Graph
89,271,0,1.5,1.5,0.25,Graph
89,80,0,2.5,2.5,0.25,Stack
89,290,1,1.5,1.5,0.25,Graph
89,232,1,0.5,0.5,0.27,Graph
89,33,0,2.5,2.5,0.25,Linked List
89,90,1,0.5,0.5,0.25,Stack
89,225,0,2.5,2.5,0.2,Graph
89,268,0,2.5,2.5,0.2,Graph
89,219,0,1.5,1.5,0.25,Tree
89,194,1,2.5,2.5,0.2,Tree
89,253,0,2.5,2.5,0.2,Graph
89,211,0,1.5,1.5,0.25,Tree
89,84,0,2.5,2.5,0.25,Stack
89,144,1,0.5,0.5,0.25,Tree
89,98,0,1.5,1.5,0.25,Stack
89,51,0,1.5,1.5,0.25,Linked List
89,233,1,0.5,0.5,0.27,Graph
89,178,0,2.5,2.5,0.25,Tree
89,10,0,1.5,1.5,0.25,Array
89,43,0,1.5,2.5,0.25,Linked List
89,154,0,2.5,2.5,0.25,Tree
89,160,0,2.5,2.5,0.25,Tree
89,134,0,1.5,2.5,0.25,Tree
89,155,1,2.5,2.5,0.25,Tree
89,49,0,0.5,0.5,0.25,Linked List
90,245,0,1.5,1.5,0.25,Graph
90,83,0,2.5,2.5,0.25,Stack
90,229,1,0.5,0.5,0.27,Graph
90,272,0,2.5,2.5,0.2,Graph
90,239,0,1.5,1.5,0.25,Graph
90,158,0,2.5,2.5,0.25,Tree
90,278,1,0.5,0.5,0.27,Graph
90,62,0,1.5,2.5,0.25,Linked List
90,139,0,2.5,2.5,0.25,Tree
90,203,0,1.5,1.5,0.25,Tree
90,183,0,1.5,2.5,0.25,Tree
90,265,0,2.5,2.5,0.2,Graph
90,301,1,1.5,1.5,0.25,Graph
90,76,1,2.5,2.5,0.25,Stack
90,44,0,1.5,2.5,0.25,Linked List
90,144,1,0.5,0.5,0.25,Tree
90,36,1,2.5,2.5,0.25,Linked List
90,217,0,1.5,1.5,0.25,Tree
90,119,0,1.5,1.5,0.25,Queue
90,216,0,1.5,1.5,0.25,Tree
90,81,1,0.5,0.5,0.25,Stack
90,255,1,0.5,0.5,0.27,Graph
90,33,1,2.5,2.5,0.25,Linked List
90,37,1,0.5,0.5,0.25,Linked List
90,231,1,0.5,0.5,0.27,Graph
90,185,1,2.5,2.5,0.25,Tree
90,154,0,2.5,2.5,0.25,Tree
90,136,0,0.5,0.5,0.25,Tree
90,147,1,2.5,2.5,0.25,Tree
90,121,0,1.5,2.5,0.25,Queue
91,271,0,1.5,1.5,0.25,Graph
91,275,0,2.5,2.5,0.2,Graph
91,69,1,1.5,1.5,0.25,Linked List
91,249,1,0.5,0.5,0.27,Graph
91,256,0,0.5,0.5,0.27,Graph
91,179,0,2.5,2.5,0.25,Tree
91,260,0,1.5,1.5,0.25,Graph
91,27,1,2.5,2.5,0.25,Linked List
91,212,0,1.5,1.5,0.25,Tree
91,138,0,1.5,2.5,0.25,Tree
91,256,1,0.5,0.5,0.27,Graph
91,248,0,0.5,0.5,0.27,Graph
91,175,0,2.5,2.5,0.25,Tree
91,18,0,2.5,2.5,0.25,Array
91,89,1,0.5,0.5,0.25,Stack
91,23,0,2.5,2.5,0.25,Linked List
91,229,0,0.5,0.5,0.27,Graph
91,42,0,1.5,1.5,0.25,Linked List
91,186,1,1.5,2.5,0.25,Tree
91,183,0,1.5,2.5,0.25,Tree
91,269,0,2.5,2.5,0.2,Graph
91,202,1,1.5,1.5,0.25,Tree
91,131,1,0.5,0.5,0.25,Tree
91,5,0,2.5,2.5,0.25,Array
91,89,1,0.5,0.5,0.25,Stack
91,199,0,1.5,1.5,0.25,Tree
91,108,0,1.5,2.5,0.25,Queue
91,168,0,1.5,1.5,0.25,Tree
91,161,0,1.5,1.5,0.25,Tree
91,140,0,2.5,2.5,0.25,Tree
92,280,1,1.5,1.5,0.25,Graph
92,112,0,2.5,2.5,0.25,Queue
92,158,0,2.5,2.5,0.25,Tree
92,203,0,1.5,1.5,0.25,Tree
92,7,0,2.5,2.5,0.25,Array
92,181,0,2.5,2.5,0.25,Tree
92,184,0,2.5,2.5,0.2,Tree
92,107,0,2.5,2.5,0.25,Queue
92,185,0,2.5,2.5,0.25,Tree
92,52,0,2.5,2.5,0.25,Linked List
92,20,1,1.5,1.5,0.25,Array
92,2,0,2.5,2.5,0.25,Array
92,75,0,2.5,2.5,0.25,Stack
92,200,1,1.5,1.5,0.25,Tree
92,218,1,1.5,1.5,0.25,Tree
92,101,0,1.5,2.5,0.25,Queue
92,272,0,2.5,2.5,0.2,Graph
92,149,0,2.5,2.5,0.25,Tree
92,120,0,2.5,2.5,0.25,Queue
92,60,1,1.5,1.5,0.25,Linked List
92,56,0,2.5,2.5,0.25,Linked List
92,26,0,2.5,2.5,0.25,Linked List
92,259,0,1.5,1.5,0.25,Graph
92,231,1,0.5,0.5,0.27,Graph
92,111,0,1.5,2.5,0.25,Queue
92,25,0,2.5,2.5,0.25,Linked List
92,206,1,1.5,1.5,0.25,Tree
92,280,0,1.5,1.5,0.25,Graph
92,239,0,1.5,1.5,0.25,Graph
92,81,0,0.5,0.5,0.25,Stack
93,185,1,2.5,2.5,0.25,Tree
93,210,0,1.5,1.5,0.25,Tree
93,75,0,2.5,2.5,0.25,Stack
93,244,0,1.5,1.5,0.25,Graph
93,285,0,1.5,1.5,0.25,Graph
93,18,1,2.5,2.5,0.25,Array
93,154,1,2.5,2.5,0.25,Tree
93,99,1,1.5,2.5,0.25,Stack
93,61,1,0.5,0.5,0.25,Linked List
93,265,0,2.5,2.5,0.2,Graph
93,169,0,2.5,2.5,0.25,Tree
93,296,0,0.5,0.5,0.27,Graph
93,246,0,1.5,1.5,0.25,Graph
93,45,1,0.5,0.5,0.25,Linked List
93,205,0,1.5,1.5,0.25,Tree
93,38,0,1.5,1.5,0.25,Linked List
93,136,1,0.5,0.5,0.25,Tree
93,162,0,2.5,2.5,0.25,Tree
93,195,0,2.5,2.5,0.2,Tree
93,42,0,1.5,1.5,0.25,Linked List
93,10,0,1.5,1.5,0.25,Array
93,138,0,1.5,2.5,0.25,Tree
93,86,1,2.5,2.5,0.25,Stack
93,169,0,2.5,2.5,0.25,Tree
93,295,1,0.5,0.5,0.27,Graph
93,181,1,2.5,2.5,0.25,Tree
93,291,1,0.5,0.5,0.27,Graph
93,213,1,1.5,1.5,0.25,Tree
93,11,0,0.5,0.5,0.25,Array
93,28,0,1.5,1.5,0.25,Linked List
94,187,1,0.5,1.5,0.3,Tree
94,19,1,1.5,1.5,0.25,Array
94,50,1,1.5,2.5,0.25,Linked List
94,86,0,2.5,2.5,0.25,Stack
94,46,1,2.5,2.5,0.25,Linked List
94,24,0,1.5,2.5,0.25,Linked List
94,241,0,1.5,1.5,0.25,Graph
94,14,0,1.5,1.5,0.25,Array
94,24,1,1.5,2.5,0.25,Linked List
94,63,0,2.5,2.5,0.25,Linked List
94,275,0,2.5,2.5,0.2,Graph
94,79,0,2.5,2.5,0.25,Stack
94,121,0,1.5,2.5,0.25,Queue
94,231,1,0.5,0.5,0.27,Graph
94,211,1,1.5,1.5,0.25,Tree
94,127,1,0.5,0.5,0.25,Queue
94,73,0,2.5,2.5,0.25,Stack
94,227,1,0.5,0.5,0.27,Graph
94,109,0,0.5,0.5,0.25,Queue
94,286,1,0.5,0.5,0.27,Graph
94,252,0,1.5,1.5,0.25,Graph
94,295,0,0.5,0.5,0.27,Graph
94,71,0,0.5,0.5,0.25,Stack
94,172,0,1.5,1.5,0.25,Tree
94,128,0,2.5,2.5,0.25,Queue
94,9,0,2.5,2.5,0.25,Array
94,61,1,0.5,0.5,0.25,Linked List
94,130,0,1.5,2.5,0.25,Tree
94,101,0,1.5,2.5,0.25,Queue
94,123,0,2.5,2.5,0.25,Queue
95,286,0,0.5,0.5,0.27,Graph
95,268,1,2.5,2.5,0.2,Graph
95,110,0,2.5,2.5,0.25,Queue
95,285,1,1.5,1.5,0.25,Graph
95,135,0,2.5,2.5,0.25,Tree
95,217,0,1.5,1.5,0.25,Tree
95,147,0,2.5,2.5,0.25,Tree
95,282,0,0.5,0.5,0.27,Graph
95,123,1,2.5,2.5,0.25,Queue
95,103,0,1.5,2.5,0.25,Queue
95,58,1,1.5,2.5,0.25,Linked List
95,185,0,2.5,2.5,0.25,Tree
95,149,0,2.5,2.5,0.25,Tree
95,149,0,2.5,2.5,0.25,Tree
95,12,1,1.5,1.5,0.25,Array
95,103,1,1.5,2.5,0.25,Queue
95,263,0,1.5,1.5,0.25,Graph
95,3,0,2.5,2.5,0.25,Array
95,9,0,2.5,2.5,0.25,Array
95,76,0,2.5,2.5,0.25,Stack
95,50,0,1.5,2.5,0.25,Linked List
95,236,1,0.5,0.5,0.27,Graph
95,65,0,0.5,0.5,0.25,Linked List
95,163,1,0.5,0.5,0.25,Tree
95,278,1,0.5,0.5,0.27,Graph
95,294,0,0.5,0.5,0.27,Graph
95,148,1,2.5,2.5,0.25,Tree
95,240,0,0.5,0.5,0.27,Graph
95,2,0,2.5,2.5,0.25,Array
95,185,0,2.5,2.5,0.25,Tree
96,149,1,2.5,2.5,0.25,Tree
96,144,1,0.5,0.5,0.25,Tree
96,83,0,2.5,2.5,0.25,Stack
96,114,1,2.5,2.5,0.25,Queue
96,19,1,1.5,1.5,0.25,Array
96,35,1,0.5,0.5,0.25,Linked List
96,172,0,1.5,1.5,0.25,Tree
96,299,1,1.5,1.5,0.25,Graph
96,66,0,0.5,0.5,0.25,Linked List
96,64,0,1.5,2.5,0.25,Linked List
96,248,0,0.5,0.5,0.27,Graph
96,175,0,2.5,2.5,0.25,Tree
96,186,1,1.5,2.5,0.25,Tree
96,243,1,1.5,1.5,0.25,Graph
96,129,0,2.5,2.5,0.25,Queue
96,52,0,2.5,2.5,0.25,Linked List
96,137,1,0.5,0.5,0.25,Tree
96,138,0,1.5,2.5,0.25,Tree
96,239,1,1.5,1.5,0.25,Graph
96,21,0,1.5,2.5,0.25,Linked List
96,107,0,2.5,2.5,0.25,Queue
96,66,1,0.5,0.5,0.25,Linked List
96,138,0,1.5,2.5,0.25,Tree
96,180,1,1.5,1.5,0.25,Tree
96,246,0,1.5,1.5,0.25,Graph
96,186,1,1.5,2.5,0.25,Tree
96,125,0,1.5,1.5,0.25,Queue
96,91,0,2.5,2.5,0.25,Stack
96,157,0,2.5,2.5,0.25,Tree
96,50,1,1.5,2.5,0.25,Linked List
97,229,1,0.5,0.5,0.27,Graph
97,7,0,2.5,2.5,0.25,Array
97,211,1,1.5,1.5,0.25,Tree
97,215,1,1.5,1.5,0.25,Tree
97,6,0,1.5,1.5,0.25,Array
97,91,0,2.5,2.5,0.25,Stack
97,263,1,1.5,1.5,0.25,Graph
97,209,0,1.5,1.5,0.25,Tree
97,179,0,2.5,2.5,0.25,Tree
97,97,1,2.5,2.5,0.25,Stack
97,174,0,1.5,1.5,0.25,Tree
97,46,0,2.5,2.5,0.25,Linked List
97,136,1,0.5,0.5,0.25,Tree
97,136,0,0.5,0.5,0.25,Tree
97,142,0,1.5,2.5,0.25,Tree
97,285,1,1.5,1.5,0.25,Graph
97,10,0,1.5,1.5,0.25,Array
97,299,0,1.5,1.5,0.25,Graph
97,266,0,2.5,2.5,0.2,Graph
97,237,1,0.5,0.5,0.27,Graph
97,185,0,2.5,2.5,0.25,Tree
97,183,0,1.5,2.5,0.25,Tree
97,91,0,2.5,2.5,0.25,Stack
97,138,0,1.5,2.5,0.25,Tree
97,105,0,2.5,2.5,0.25,Queue
97,235,1,0.5,0.5,0.27,Graph
97,217,0,1.5,1.5,0.25,Tree
97,101,0,1.5,2.5,0.25,Queue
97,167,0,2.5,2.5,0.25,Tree
97,111,0,1.5,2.5,0.25,Queue
98,297,0,1.5,1.5,0.25,Graph
98,90,0,0.5,0.5,0.25,Stack
98,176,0,1.5,1.5,0.25,Tree
98,33,1,2.5,2.5,0.25,Linked List
98,81,0,0.5,0.5,0.25,Stack
98,209,0,1.5,1.5,0.25,Tree
98,9,0,2.5,2.5,0.25,Array
98,247,0,1.5,1.5,0.25,Graph
98,132,0,2.5,2.5,0.25,Tree
98,99,0,1.5,2.5,0.25,Stack
98,12,0,1.5,1.5,0.25,Array
98,193,0,1.5,2.5,0.25,Tree
98,61,1,0.5,0.5,0.25,Linked List
98,115,0,0.5,0.5,0.25,Queue
98,89,0,0.5,0.5,0.25,Stack
98,220,0,2.5,2.5,0.2,Tree
98,113,1,2.5,2.5,0.25,Queue
98,150,1,2.5,2.5,0.25,Tree
98,250,0,2.5,2.5,0.2,Graph
98,62,0,1.5,2.5,0.25,Linked List
98,112,0,2.5,2.5,0.25,Queue
98,109,1,0.5,0.5,0.25,Queue
98,267,0,1.5,1.5,0.25,Graph
98,274,1,2.5,2.5,0.2,Graph
98,204,1,1.5,1.5,0.25,Tree
98,299,1,1.5,1.5,0.25,Graph
98,293,1,0.5,0.5,0.27,Graph
98,196,0,2.5,2.5,0.2,Tree
98,125,0,1.5,1.5,0.25,Queue
98,189,0,2.5,2.5,0.2,Tree
99,17,0,1.5,2.5,0.25,Array
99,79,0,2.5,2.5,0.25,Stack
99,202,1,1.5,1.5,0.25,Tree
99,284,0,1.5,1.5,0.25,Graph
99,33,0,2.5,2.5,0.25,Linked List
99,205,0,1.5,1.5,0.25,Tree
99,88,0,2.5,2.5,0.25,Stack
99,164,0,2.5,2.5,0.25,Tree
99,98,0,1.5,1.5,0.25,Stack
99,228,1,0.5,0.5,0.27,Graph
99,283,1,0.5,0.5,0.27,Graph
99,267,1,1.5,1.5,0.25,Graph
99,78,0,1.5,2.5,0.25,Stack
99,244,1,1.5,1.5,0.25,Graph
99,212,1,1.5,1.5,0.25,Tree
99,271,0,1.5,1.5,0.25,Graph
99,249,0,0.5,0.5,0.27,Graph
99,230,1,0.5,0.5,0.27,Graph
99,27,0,2.5,2.5,0.25,Linked List
99,272,0,2.5,2.5,0.2,Graph
99,268,0,2.5,2.5,0.2,Graph
99,57,1,1.5,1.5,0.25,Linked List
99,248,1,0.5,0.5,0.27,Graph
99,298,0,1.5,1.5,0.25,Graph
99,119,0,1.5,1.5,0.25,Queue
99,154,0,2.5,2.5,0.25,Tree
99,239,0,1.5,1.5,0.25,Graph
99,223,0,2.5,2.5,0.2,Tree
99,215,0,1.5,1.5,0.25,Tree
99,300,1,1.5,1.5,0.25,Graph
100,232,1,0.5,0.5,0.27,Graph
100,272,0,2.5,2.5,0.2,Graph
100,151,0,1.5,1.5,0.25,Tree
100,284,0,1.5,1.5,0.25,Graph
100,38,1,1.5,1.5,0.25,Linked List
100,163,0,0.5,0.5,0.25,Tree
100,125,0,1.5,1.5,0.25,Queue
100,29,1,1.5,2.5,0.25,Linked List
100,55,1,2.5,2.5,0.25,Linked List
100,213,0,1.5,1.5,0.25,Tree
100,148,1,2.5,2.5,0.25,Tree
100,207,0,1.5,1.5,0.25,Tree
100,290,0,1.5,1.5,0.25,Graph
100,130,1,1.5,2.5,0.25,Tree
100,143,1,2.5,2.5,0.25,Tree
100,52,1,2.5,2.5,0.25,Linked List
100,221,0,1.5,1.5,0.25,Tree
100,48,1,0.5,0.5,0.25,Linked List
100,69,1,1.5,1.5,0.25,Linked List
100,114,0,2.5,2.5,0.25,Queue
100,152,1,2.5,2.5,0.25,Tree
100,103,0,1.5,2.5,0.25,Queue
100,177,0,2.5,2.5,0.25,Tree
100,205,1,1.5,1.5,0.25,Tree
100,221,0,1.5,1.5,0.25,Tree
100,225,0,2.5,2.5,0.2,Graph
100,10,0,1.5,1.5,0.25,Array
100,13,1,0.5,0.5,0.25,Array
100,242,1,0.5,0.5,0.27,Graph
100,192,1,1.5,2.5,0.25,Tree
101,156,1,1.5,2.5,0.25,Tree
101,270,0,1.5,1.5,0.25,Graph
101,226,0,0.5,0.5,0.27,Graph
101,186,1,1.5,2.5,0.25,Tree
101,237,0,0.5,0.5,0.27,Graph
101,222,1,1.5,1.5,0.25,Tree
101,152,1,2.5,2.5,0.25,Tree
101,147,0,2.5,2.5,0.25,Tree
101,205,1,1.5,1.5,0.25,Tree
101,208,0,1.5,1.5,0.25,Tree
101,217,0,1.5,1.5,0.25,Tree
101,170,1,2.5,2.5,0.25,Tree
101,69,1,1.5,1.5,0.25,Linked List
101,278,0,0.5,0.5,0.27,Graph
101,77,0,1.5,1.5,0.25,Stack
101,241,0,1.5,1.5,0.25,Graph
101,193,0,1.5,2.5,0.25,Tree
101,9,1,2.5,2.5,0.25,Array
101,246,0,1.5,1.5,0.25,Graph
101,52,0,2.5,2.5,0.25,Linked List
101,230,0,0.5,0.5,0.27,Graph
101,189,0,2.5,2.5,0.2,Tree
101,126,1,1.5,1.5,0.25,Queue
101,49,0,0.5,0.5,0.25,Linked List
101,113,0,2.5,2.5,0.25,Queue
101,271,1,1.5,1.5,0.25,Graph
101,285,0,1.5,1.5,0.25,Graph
101,17,1,1.5,2.5,0.25,Array
101,172,0,1.5,1.5,0.25,Tree
101,73,0,2.5,2.5,0.25,Stack
102,144,1,0.5,0.5,0.25,Tree
102,79,1,2.5,2.5,0.25,Stack
102,283,0,0.5,0.5,0.27,Graph
102,176,0,1.5,1.5,0.25,Tree
102,206,0,1.5,1.5,0.25,Tree
102,76,0,2.5,2.5,0.25,Stack
102,180,0,1.5,1.5,0.25,Tree
102,227,0,0.5,0.5,0.27,Graph
102,107,0,2.5,2.5,0.25,Queue
102,94,1,0.5,0.5,0.25,Stack
102,28,0,1.5,1.5,0.25,Linked List
102,296,1,0.5,0.5,0.27,Graph
102,220,0,2.5,2.5,0.2,Tree
102,119,0,1.5,1.5,0.25,Queue
102,190,0,1.5,1.5,0.25,Tree
102,278,0,0.5,0.5,0.27,Graph
102,285,0,1.5,1.5,0.25,Graph
102,168,0,1.5,1.5,0.25,Tree
102,168,1,1.5,1.5,0.25,Tree
102,285,1,1.5,1.5,0.25,Graph
102,257,0,2.5,2.5,0.2,Graph
102,28,0,1.5,1.5,0.25,Linked List
102,159,0,2.5,2.5,0.25,Tree
102,225,0,2.5,2.5,0.2,Graph
102,250,0,2.5,2.5,0.2,Graph
102,26,0,2.5,2.5,0.25,Linked List
102,135,0,2.5,2.5,0.25,Tree
102,249,1,0.5,0.5,0.27,Graph
102,290,0,1.5,1.5,0.25,Graph
102,201,0,1.5,1.5,0.25,Tree
103,265,1,2.5,2.5,0.2,Graph
103,162,1,2.5,2.5,0.25,Tree
103,90,0,0.5,0.5,0.25,Stack
103,228,1,0.5,0.5,0.27,Graph
103,278,1,0.5,0.5,0.27,Graph
103,155,1,2.5,2.5,0.25,Tree
103,107,0,2.5,2.5,0.25,Queue
103,208,0,1.5,1.5,0.25,Tree
103,288,0,0.5,0.5,0.27,Graph
103,182,0,2.5,2.5,0.25,Tree
103,24,0,1.5,2.5,0.25,Linked List
103,113,1,2.5,2.5,0.25,Queue
103,209,0,1.5,1.5,0.25,Tree
103,160,1,2.5,2.5,0.25,Tree
103,250,0,2.5,2.5,0.2,Graph
103,38,1,1.5,1.5,0.25,Linked List
103,57,0,1.5,1.5,0.25,Linked List
103,154,0,2.5,2.5,0.25,Tree
103,200,1,1.5,1.5,0.25,Tree
103,142,1,1.5,2.5,0.25,Tree
103,200,0,1.5,1.5,0.25,Tree
103,70,0,1.5,2.5,0.25,Stack
103,104,0,1.5,1.5,0.25,Queue
103,124,0,1.5,2.5,0.25,Queue
103,218,1,1.5,1.5,0.25,Tree
103,249,0,0.5,0.5,0.27,Graph
103,273,0,1.5,1.5,0.25,Graph
103,242,1,0.5,0.5,0.27,Graph
103,123,0,2.5,2.5,0.25,Queue
103,294,1,0.5,0.5,0.27,Graph
104,227,0,0.5,0.5,0.27,Graph
104,49,0,0.5,0.5,0.25,Linked List
104,242,1,0.5,0.5,0.27,Graph
104,136,1,0.5,0.5,0.25,Tree
104,239,0,1.5,1.5,0.25,Graph
104,61,1,0.5,0.5,0.25,Linked List
104,166,0,2.5,2.5,0.25,Tree
104,132,0,2.5,2.5,0.25,Tree
104,13,1,0.5,0.5,0.25,Array
104,13,1,0.5,0.5,0.25,Array
104,7,0,2.5,2.5,0.25,Array
